"ItemId","Batch","Priority","Block","LawNumber","LawTitle","ImageKind","PromptPath","OutputFolder","OutputFilename","OutputPath","Status","NeedsUploadLogo","CreatedDate","Notes"
"IMG-01561","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0307","La Ley del Dolor de Cabeza","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza","Ley 0307 - La Ley del Dolor de Cabeza - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01562","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0307","La Ley del Dolor de Cabeza","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza","Ley 0307 - La Ley del Dolor de Cabeza - Principio 1 - El cuerpo y el.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Principio 1 - El cuerpo y el.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01563","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0307","La Ley del Dolor de Cabeza","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza","Ley 0307 - La Ley del Dolor de Cabeza - Principio 2 - La expresion.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Principio 2 - La expresion.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01564","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0307","La Ley del Dolor de Cabeza","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza","Ley 0307 - La Ley del Dolor de Cabeza - Principio 3 - Si no funciona.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Principio 3 - Si no funciona.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01565","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0307","La Ley del Dolor de Cabeza","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza","Ley 0307 - La Ley del Dolor de Cabeza - Principio 4 - La musica activa.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0307 - La Ley del Dolor de Cabeza\Ley 0307 - La Ley del Dolor de Cabeza - Principio 4 - La musica activa.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01566","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0308","La Ley de la Ilusion de la Eleccion","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion","Ley 0308 - La Ley de la Ilusion de la Eleccion - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01567","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0308","La Ley de la Ilusion de la Eleccion","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion","Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 1 - El.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 1 - El.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01568","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0308","La Ley de la Ilusion de la Eleccion","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion","Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 2 - El.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 2 - El.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01569","Lote 0157","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0308","La Ley de la Ilusion de la Eleccion","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion","Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 3.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 3.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01570","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0308","La Ley de la Ilusion de la Eleccion","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion","Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 4 - Es.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0308 - La Ley de la Ilusion de la Eleccion\Ley 0308 - La Ley de la Ilusion de la Eleccion - Principio 4 - Es.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01571","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0309","La Ley de la Mente Infantil","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil","Ley 0309 - La Ley de la Mente Infantil - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01572","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0309","La Ley de la Mente Infantil","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil","Ley 0309 - La Ley de la Mente Infantil - Principio 1 - Dominio absoluto.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Principio 1 - Dominio absoluto.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01573","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0309","La Ley de la Mente Infantil","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil","Ley 0309 - La Ley de la Mente Infantil - Principio 2 - Incapacidad de ver.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Principio 2 - Incapacidad de ver.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01574","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0309","La Ley de la Mente Infantil","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil","Ley 0309 - La Ley de la Mente Infantil - Principio 3 - Pensamiento.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Principio 3 - Pensamiento.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01575","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0309","La Ley de la Mente Infantil","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil","Ley 0309 - La Ley de la Mente Infantil - Principio 4 - Entrenamiento.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0309 - La Ley de la Mente Infantil\Ley 0309 - La Ley de la Mente Infantil - Principio 4 - Entrenamiento.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01576","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0310","La Ley de la Repeticion Hacia la Adquisicion de","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de","Ley 0310 - La Ley de la Repeticion Hacia la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - La Ley de la Repeticion Hacia la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01577","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0310","La Ley de la Repeticion Hacia la Adquisicion de","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de","Ley 0310 - La Ley de la Repeticion Hacia la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - La Ley de la Repeticion Hacia la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01578","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0310","La Ley de la Repeticion Hacia la Adquisicion de","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de","Ley 0310 - La Ley de la Repeticion Hacia la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - La Ley de la Repeticion Hacia la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01579","Lote 0158","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0310","La Ley de la Repeticion Hacia la Adquisicion de","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de","Ley 0310 - La Ley de la Repeticion Hacia la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - La Ley de la Repeticion Hacia la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01580","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0310","La Ley de la Repeticion Hacia la Adquisicion de","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de","Ley 0310 - La Ley de la Repeticion Hacia la.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0310 - La Ley de la Repeticion Hacia la Adquisicion de\Ley 0310 - La Ley de la Repeticion Hacia la.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01581","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0311","La Ley de la Independencia Dinamica del","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del","Ley 0311 - La Ley de la Independencia Dinamica del - Imagen.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - La Ley de la Independencia Dinamica del - Imagen.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01582","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0311","La Ley de la Independencia Dinamica del","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del","Ley 0311 - La Ley de la Independencia Dinamica del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - La Ley de la Independencia Dinamica del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01583","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0311","La Ley de la Independencia Dinamica del","Principio 2","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - Prompt Principio 2.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del","Ley 0311 - La Ley de la Independencia Dinamica del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - La Ley de la Independencia Dinamica del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01584","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0311","La Ley de la Independencia Dinamica del","Principio 3","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - Prompt Principio 3.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del","Ley 0311 - La Ley de la Independencia Dinamica del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - La Ley de la Independencia Dinamica del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01585","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0311","La Ley de la Independencia Dinamica del","Principio 4","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - Prompt Principio 4.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del","Ley 0311 - La Ley de la Independencia Dinamica del.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0311 - La Ley de la Independencia Dinamica del\Ley 0311 - La Ley de la Independencia Dinamica del.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01586","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0312","La Ley de la Resonancia Cognitiva","Imagen General","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva\Ley 0312 - Prompt Imagen General.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva","Ley 0312 - La Ley de la Resonancia Cognitiva - Imagen General.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva\Ley 0312 - La Ley de la Resonancia Cognitiva - Imagen General.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
"IMG-01587","Lote 0159","1-Leyes","Bloque 4.15 - Leyes Mentales 4 y Manipulacion","0312","La Ley de la Resonancia Cognitiva","Principio 1","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\03_Prompts\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva\Ley 0312 - Prompt Principio 1.txt","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva","Ley 0312 - La Ley de la Resonancia Cognitiva - Principio 1.png","C:\Users\david\OneDrive\Escritorio\Imagenes Oloverso\04_Imagenes_Generadas\Bloque 4.15 - Leyes Mentales 4 y Manipulacion\Ley 0312 - La Ley de la Resonancia Cognitiva\Ley 0312 - La Ley de la Resonancia Cognitiva - Principio 1.png","Pendiente","SI","2026-05-30","Generar en ChatGPT Imagen, descargar, renombrar y guardar en OutputFolder."
